"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"55021","5","54","74","0","2024","1","",97,498,508,518,6460450,4805989,62798,978,"",0.39,0.33,0.34,0.34,0.20,0.28,0.25,0.59,"",7,7.8,34,7.3,41,8.8,50,10.7,643549,11.1,388541,8.8,244,0.4,18,1.9
"55023","1","54","74","0","2024","1","",1,9,14,15,204607,0,0,1243,"",17.36,3.03,4.67,5.00,4.73,0.00,0.00,1.12,"",0,0.0,2,28.6,8,133.3,3,25.0,75185,58.1,0,0.0,0,0.0,48,4.0
"55023","5","54","74","0","2024","1","N",19,0,0,0,0,0,0,0,"N",0.27,0,0,0,0,0,0,0,"N",1,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55025","1","54","74","0","2024","1","",1,21,21,22,518778,0,0,1871,"",0.50,0.13,0.13,0.14,0.13,0.00,0.00,0.99,"",0,0.0,6,40.0,7,50.0,7,46.7,212002,69.1,0,0.0,0,0.0,262,16.3
"55025","3","54","74","0","2024","1","N",2,0,0,0,0,0,0,0,"N",1.08,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55025","5","54","74","0","2024","1","",2658,26519,26619,26625,700969034,338010706,4028400,2028,"",1.07,1.07,1.07,1.07,0.89,1.16,1.01,0.83,"",255,10.6,623,2.4,619,2.4,538,2.1,37465949,5.6,10629066,3.2,-293927,-6.8,65,3.3
"55027","5","54","74","0","2024","1","",80,435,437,431,6385008,4075395,41115,1131,"",0.29,0.17,0.17,0.17,0.10,0.13,0.08,0.59,"",5,6.7,-6,-1.4,-2,-0.5,-21,-4.6,572054,9.8,140655,3.6,3133,8.2,124,12.3
"55029","5","54","74","0","2024","1","N",96,0,0,0,0,0,0,0,"N",0.49,0,0,0,0,0,0,0,"N",7,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55031","3","54","74","0","2024","1","N",1,0,0,0,0,0,0,0,"N",7.95,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55031","5","54","74","0","2024","1","",79,319,327,331,5012385,3403691,63466,1184,"",0.47,0.29,0.29,0.29,0.19,0.27,0.27,0.66,"",10,14.5,-5,-1.5,2,0.6,7,2.2,-301159,-5.7,-213198,-5.9,-19280,-23.3,-76,-6.0
"55033","3","54","74","0","2024","1","N",1,0,0,0,0,0,0,0,"N",8.44,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55033","5","54","74","0","2024","1","",70,328,335,335,5838411,3618344,54816,1350,"",0.44,0.26,0.26,0.27,0.22,0.25,0.27,0.81,"",9,14.8,15,4.8,17,5.3,13,4.0,985478,20.3,286428,8.6,7260,15.3,175,14.9
"55035","5","54","74","0","2024","1","",233,2209,2247,2262,44120774,24502675,247112,1516,"",0.51,0.55,0.55,0.55,0.44,0.56,0.41,0.81,"",16,7.4,-23,-1.0,4,0.2,-23,-1.0,4477401,11.3,1162314,5.0,-4956,-2.0,163,12.0
"55037","5","54","74","0","2024","1","N",6,0,0,0,0,0,0,0,"N",0.31,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55039","5","54","74","0","2024","1","",125,923,923,921,19530405,10976022,159197,1629,"",0.35,0.30,0.29,0.29,0.26,0.29,0.31,0.87,"N",7,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55041","5","54","74","0","2024","1","",8,56,60,59,789419,589742,2705,1041,"",0.19,0.26,0.27,0.27,0.20,0.45,0.09,0.74,"",-1,-11.1,-4,-6.7,3,5.3,-2,-3.3,45645,6.1,22336,3.9,-536,-16.5,77,8.0
"55043","5","54","74","0","2024","1","",69,475,487,494,7679525,5262926,47473,1217,"",0.33,0.40,0.41,0.42,0.33,0.50,0.39,0.81,"",3,4.5,15,3.3,24,5.2,23,4.9,450031,6.2,336135,6.8,10198,27.4,20,1.7
"55045","5","54","74","0","2024","1","",57,419,425,414,7586689,4812870,64120,1392,"",0.35,0.40,0.40,0.39,0.34,0.40,0.40,0.85,"",6,11.8,40,10.6,34,8.7,19,4.8,900124,13.5,515236,12.0,6761,11.8,67,5.1
"55047","5","54","74","0","2024","1","N",22,0,0,0,0,0,0,0,"N",0.29,0,0,0,0,0,0,0,"N",-2,-8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55049","5","54","74","0","2024","1","",42,187,189,189,2688083,1880730,24182,1098,"",0.42,0.26,0.26,0.26,0.16,0.21,0.22,0.60,"",4,10.5,10,5.6,-1,-0.5,2,1.1,-11528,-0.4,93783,5.2,5832,31.8,-27,-2.4
"55051","5","54","74","0","2024","1","",11,56,50,54,419253,329355,3435,605,"",0.34,0.47,0.43,0.47,0.23,0.32,0.15,0.51,"",0,0.0,-9,-13.8,-16,-24.2,-9,-14.3,18539,4.6,1473,0.4,-828,-19.4,128,26.8
"55053","5","54","74","0","2024","1","N",25,0,0,0,0,0,0,0,"N",0.37,0,0,0,0,0,0,0,"N",2,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55055","1","54","74","0","2024","1","",1,23,23,24,591683,0,0,1951,"",3.83,1.52,1.53,1.58,2.24,0.00,0.00,1.45,"",0,0.0,1,4.5,1,4.5,2,9.1,12761,2.2,0,0.0,0,0.0,-73,-3.6
"55055","5","54","74","0","2024","1","",163,750,770,788,14343328,8030307,119801,1434,"",0.50,0.32,0.33,0.34,0.28,0.28,0.29,0.83,"",13,8.7,145,24.0,152,24.6,165,26.5,5992302,71.8,2176708,37.2,59961,100.2,390,37.4
"55057","5","54","74","0","2024","1","",20,116,118,117,2114001,1576932,31219,1390,"",0.20,0.18,0.19,0.18,0.16,0.26,0.37,0.85,"",-1,-4.8,-25,-17.7,-30,-20.3,-42,-26.4,-245791,-10.4,-287307,-15.4,-7166,-18.7,174,14.3
"55059","1","54","74","0","2024","1","",1,3,4,4,90469,0,0,1898,"",2.07,0.09,0.12,0.12,0.14,0.00,0.00,1.31,"",1,100.0,3,100.0,4,100.0,4,100.0,90469,100.0,0,0.0,0,0.0,1898,100.0
"55059","5","54","74","0","2024","1","",326,1328,1358,1361,25363456,15078233,244578,1446,"",0.54,0.26,0.26,0.27,0.20,0.25,0.26,0.78,"",39,13.6,9,0.7,33,2.5,30,2.3,1861864,7.9,683668,4.7,16074,7.0,82,6.0
"55061","1","54","74","0","2024","1","",1,13,13,13,265755,0,0,1573,"",15.42,4.37,4.36,4.28,5.85,0.00,0.00,1.35,"",0,0.0,1,8.3,0,0.0,1,8.3,30664,13.0,0,0.0,0,0.0,107,7.3
"55061","5","54","74","0","2024","1","",31,156,151,153,2167792,1541010,10965,1088,"",0.38,0.34,0.33,0.33,0.24,0.28,0.17,0.72,"",1,3.3,11,7.6,2,1.3,5,3.4,-44097,-2.0,28395,1.9,-2926,-21.1,-67,-5.8
"55063","1","54","74","0","2024","1","",1,19,20,20,476449,0,0,1864,"",2.51,0.61,0.64,0.64,0.82,0.00,0.00,1.31,"",0,0.0,-1,-5.0,-1,-4.8,0,0.0,8636,1.8,0,0.0,0,0.0,94,5.3
"55063","3","54","74","0","2024","1","N",1,0,0,0,0,0,0,0,"N",2.72,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55063","5","54","74","0","2024","1","",262,2096,2112,2119,44864188,26993698,363086,1636,"",0.53,0.44,0.44,0.44,0.39,0.56,0.55,0.89,"",19,7.8,7,0.3,-1,0.0,-7,-0.3,1249170,2.9,513590,1.9,-54074,-13.0,45,2.8
"55065","5","54","74","0","2024","1","N",18,0,0,0,0,0,0,0,"N",0.26,0,0,0,0,0,0,0,"N",3,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55067","5","54","74","0","2024","1","N",27,0,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,0,"N",5,22.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55069","5","54","74","0","2024","1","N",35,0,0,0,0,0,0,0,"N",0.31,0,0,0,0,0,0,0,"N",2,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55071","5","54","74","0","2024","1","",104,641,649,678,12581632,7148399,66822,1475,"",0.37,0.28,0.28,0.29,0.24,0.26,0.18,0.84,"",10,10.6,-37,-5.5,-22,-3.3,-7,-1.0,664839,5.6,-41270,-0.6,-16275,-19.6,123,9.1
"55073","5","54","74","0","2024","1","",237,1591,1596,1609,30155774,18847100,196228,1451,"",0.43,0.32,0.32,0.33,0.26,0.31,0.25,0.80,"",10,4.4,-20,-1.2,-21,-1.3,-18,-1.1,-1046416,-3.4,-387486,-2.0,-22938,-10.5,-32,-2.2
"55075","5","54","74","0","2024","1","",53,291,294,295,4354414,2252295,29138,1142,"",0.30,0.24,0.24,0.24,0.16,0.16,0.17,0.68,"N",6,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55077","5","54","74","0","2024","1","",17,54,53,57,647498,483172,4560,911,"",0.31,0.21,0.20,0.22,0.12,0.16,0.15,0.56,"",7,70.0,12,28.6,8,17.8,15,35.7,235054,57.0,119682,32.9,1703,59.6,173,23.4
"55078","5","54","74","0","2024","1","-",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55079","3","54","74","0","2024","1","N",2,0,0,0,0,0,0,0,"N",0.66,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55079","5","54","74","0","2024","1","",2416,22875,22963,23137,585924935,282132807,3459815,1960,"",0.59,0.70,0.70,0.71,0.58,0.78,0.67,0.83,"",212,9.6,-36,-0.2,-113,-0.5,-146,-0.6,14568704,2.5,1405450,0.5,-99207,-2.8,57,3.0
"55081","1","54","74","0","2024","1","",5,12,13,13,184364,0,0,1120,"",33.40,1.24,1.34,1.33,1.11,0.00,0.00,0.85,"",1,25.0,1,9.1,2,18.2,2,18.2,3641,2.0,0,0.0,0,0.0,-144,-11.4
"55081","3","54","74","0","2024","1","N",1,0,0,0,0,0,0,0,"N",7.25,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55081","5","54","74","0","2024","1","",65,358,364,374,5304815,3128182,43325,1117,"",0.35,0.24,0.24,0.25,0.16,0.20,0.19,0.66,"",-1,-1.5,2,0.6,2,0.6,17,4.8,371579,7.5,-734433,-19.0,-28605,-39.8,58,5.5
"55083","5","54","74","0","2024","1","",43,161,158,162,2024116,1199400,27294,971,"",0.33,0.26,0.25,0.26,0.17,0.19,0.26,0.68,"N",10,30.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55085","5","54","74","0","2024","1","",65,326,327,330,6322652,3567207,61699,1484,"",0.31,0.30,0.29,0.30,0.26,0.33,0.40,0.87,"",-5,-7.1,-22,-6.3,-21,-6.0,-15,-4.3,-42602,-0.7,95594,2.8,2879,4.9,73,5.2
"55087","1","54","74","0","2024","1","",1,11,12,12,197266,0,0,1301,"",1.48,0.22,0.25,0.24,0.20,0.00,0.00,0.84,"",0,0.0,-2,-15.4,-1,-7.7,-1,-7.7,-26456,-11.8,0,0.0,0,0.0,-23,-1.7
"55087","3","54","74","0","2024","1","N",2,0,0,0,0,0,0,0,"N",3.20,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55087","5","54","74","0","2024","1","",489,4151,4177,4207,94592145,51594719,727928,1741,"",0.58,0.55,0.56,0.56,0.49,0.53,0.49,0.87,"",60,14.0,253,6.5,249,6.3,271,6.9,11576205,13.9,3750061,7.8,15216,2.1,112,6.9
"55089","5","54","74","0","2024","1","",368,2378,2397,2401,45436417,26132311,274626,1461,"",0.83,0.84,0.84,0.85,0.64,0.79,0.66,0.75,"",38,11.5,41,1.8,50,2.1,59,2.5,1977006,4.5,817055,3.2,8705,3.3,34,2.4
"55091","5","54","74","0","2024","1","",11,36,37,36,601743,418451,2553,1274,"",0.29,0.22,0.23,0.21,0.18,0.25,0.12,0.82,"",1,10.0,2,5.9,3,8.8,1,2.9,87409,17.0,27524,7.0,1025,67.1,122,10.6
"55093","1","54","74","0","2024","1","",1,3,3,3,52792,0,0,1354,"",8.84,0.64,0.64,0.63,0.76,0.00,0.00,1.19,"",0,0.0,1,50.0,0,0.0,0,0.0,14802,39.0,0,0.0,0,0.0,258,23.5
"55093","5","54","74","0","2024","1","",92,267,278,271,3639949,2156559,25505,1029,"",0.65,0.37,0.38,0.37,0.26,0.32,0.23,0.70,"",9,10.8,4,1.5,7,2.6,-7,-2.5,125976,3.6,-164429,-7.1,-1109,-4.2,30,3.0
"55095","3","54","74","0","2024","1","N",1,0,0,0,0,0,0,0,"N",7.38,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55095","5","54","74","0","2024","1","",77,312,319,329,4387278,3275229,47130,1055,"",0.42,0.28,0.28,0.29,0.20,0.28,0.30,0.69,"",2,2.7,-6,-1.9,-11,-3.3,-1,-0.3,57031,1.3,-118563,-3.5,-12783,-21.3,33,3.2
"55097","1","54","74","0","2024","1","",1,5,5,5,98706,0,0,1519,"",4.57,0.34,0.34,0.33,0.34,0.00,0.00,1.01,"",0,0.0,-1,-16.7,-1,-16.7,-1,-16.7,-7170,-6.8,0,0.0,0,0.0,162,11.9
"55097","5","54","74","0","2024","1","",114,1299,1330,1330,34547727,16248400,165614,2014,"",0.42,0.58,0.58,0.58,0.60,0.59,0.43,1.04,"",12,11.8,21,1.6,50,3.9,42,3.3,3347796,10.7,923015,6.0,-9693,-5.5,142,7.6
"55099","3","54","74","0","2024","1","N",1,0,0,0,0,0,0,0,"N",21.91,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55099","5","54","74","0","2024","1","",26,275,274,272,5472707,3033375,50568,1538,"",0.42,0.79,0.79,0.80,0.82,0.80,0.99,1.03,"",2,8.3,39,16.5,29,11.8,32,13.3,899141,19.7,471660,18.4,21511,74.0,74,5.1
"55101","5","54","74","0","2024","1","",372,1713,1775,1770,32314018,19577837,262952,1418,"",0.51,0.32,0.33,0.33,0.25,0.31,0.26,0.74,"",23,6.6,18,1.1,41,2.4,31,1.8,2654151,8.9,915448,4.9,7753,3.0,94,7.1
"55103","5","54","74","0","2024","1","",25,80,75,77,1071043,752781,13737,1065,"",0.33,0.19,0.18,0.19,0.13,0.19,0.30,0.71,"",1,4.2,0,0.0,-6,-7.4,-4,-4.9,-46658,-4.2,-55205,-6.8,-1604,-10.5,-1,-0.1
"55105","5","54","74","0","2024","1","",239,1545,1574,1583,28590163,17655385,239624,1403,"",0.44,0.32,0.33,0.33,0.23,0.31,0.28,0.70,"",24,11.2,64,4.3,52,3.4,59,3.9,1020140,3.7,907847,5.4,-38861,-14.0,-2,-0.1
"55107","5","54","74","0","2024","1","N",15,0,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55109","5","54","74","0","2024","1","",298,1260,1282,1265,26997283,14301255,197936,1636,"",0.77,0.50,0.51,0.50,0.47,0.49,0.47,0.94,"",41,16.0,-6,-0.5,20,1.6,20,1.6,2845854,11.8,262949,1.9,1183,0.6,159,10.8
"55111","5","54","74","0","2024","1","",131,1248,1261,1251,21439335,13611724,174495,1316,"",0.42,0.51,0.52,0.51,0.42,0.48,0.49,0.82,"",11,9.2,55,4.6,54,4.5,41,3.4,730330,3.5,548880,4.2,-307,-0.2,-8,-0.6
"55113","1","54","74","0","2024","1","",1,3,3,3,60862,0,0,1561,"",12.62,0.95,0.96,0.97,1.28,0.00,0.00,1.33,"",0,0.0,0,0.0,0,0.0,0,0.0,2940,5.1,0,0.0,0,0.0,76,5.1
"55113","5","54","74","0","2024","1","",49,181,179,183,2084204,1516537,26856,886,"",0.50,0.38,0.37,0.39,0.22,0.32,0.31,0.59,"",7,16.7,18,11.0,13,7.8,17,10.2,297602,16.7,135490,9.8,2697,11.2,53,6.4
"55115","5","54","74","0","2024","1","N",27,0,0,0,0,0,0,0,"N",0.18,0,0,0,0,0,0,0,"N",-2,-6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55117","5","54","74","0","2024","1","",190,1090,1125,1130,22154102,13141948,169860,1528,"",0.45,0.26,0.27,0.27,0.19,0.24,0.27,0.72,"",13,7.3,94,9.4,109,10.7,107,10.5,2268076,11.4,1018015,8.4,13718,8.8,16,1.1
"55119","5","54","74","0","2024","1","N",25,0,0,0,0,0,0,0,"N",0.33,0,0,0,0,0,0,0,"N",4,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55121","1","54","74","0","2024","1","",1,7,13,13,163038,0,0,1140,"",10.66,1.25,2.32,2.30,1.75,0.00,0.00,0.90,"",0,0.0,-1,-12.5,5,62.5,1,8.3,12213,8.1,0,0.0,0,0.0,-103,-8.3
"55121","5","54","74","0","2024","1","N",51,0,0,0,0,0,0,0,"N",0.44,0,0,0,0,0,0,0,"N",9,21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55123","1","54","74","0","2024","1","",1,10,11,14,207811,0,0,1370,"",10.89,2.58,2.84,3.58,3.64,0.00,0.00,1.21,"",0,0.0,1,11.1,0,0.0,1,7.7,38161,22.5,0,0.0,0,0.0,184,15.5
"55123","5","54","74","0","2024","1","",55,159,161,164,2454646,1612399,15355,1170,"",0.48,0.27,0.27,0.27,0.22,0.30,0.22,0.80,"",3,5.8,-3,-1.9,-2,-1.2,0,0.0,206793,9.2,42942,2.7,1613,11.7,109,10.3
"55125","3","54","74","0","2024","1","N",1,0,0,0,0,0,0,0,"N",9.70,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55125","5","54","74","0","2024","1","N",44,0,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,0,"N",1,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55127","5","54","74","0","2024","1","",245,1076,1097,1102,20258526,11360652,157139,1427,"",0.52,0.36,0.36,0.36,0.32,0.34,0.32,0.88,"",34,16.1,97,9.9,104,10.5,110,11.1,3259280,19.2,1450026,14.6,21138,15.5,103,7.8
"55129","5","54","74","0","2024","1","N",34,0,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,0,"N",2,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55131","5","54","74","0","2024","1","",335,1620,1675,1673,32619969,18670505,260199,1515,"",0.62,0.40,0.41,0.42,0.33,0.37,0.40,0.80,"",34,11.3,6,0.4,10,0.6,-16,-0.9,505670,1.6,89870,0.5,-12506,-4.6,23,1.5
"55133","1","54","74","0","2024","1","",1,10,10,10,206204,0,0,1586,"",0.61,0.09,0.09,0.09,0.08,0.00,0.00,0.88,"",0,0.0,3,42.9,3,42.9,3,42.9,61182,42.2,0,0.0,0,0.0,-8,-0.5
"55133","3","54","74","0","2024","1","N",1,0,0,0,0,0,0,0,"N",0.67,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55133","5","54","74","0","2024","1","",1681,15138,15139,15204,380001505,192064761,2510667,1928,"",0.83,0.89,0.89,0.89,0.74,0.80,0.70,0.83,"",139,9.0,-567,-3.6,-507,-3.2,-484,-3.1,10288445,2.8,-4645844,-2.4,-577356,-18.7,114,6.3
"55135","5","54","74","0","2024","1","",76,278,289,290,3839916,2461081,40058,1034,"",0.39,0.22,0.23,0.23,0.15,0.18,0.24,0.66,"",5,7.0,6,2.2,5,1.8,5,1.8,283662,8.0,-97328,-3.8,-3928,-8.9,58,5.9
"55137","5","54","74","0","2024","1","",18,115,114,115,1499923,1130808,26491,1006,"",0.23,0.28,0.29,0.29,0.21,0.32,0.53,0.72,"",4,28.6,-2,-1.7,-4,-3.4,-2,-1.7,-34988,-2.3,120546,11.9,12776,93.2,0,0.0
"55139","5","54","74","0","2024","1","",281,3895,3931,3933,72409397,46130374,559298,1421,"",0.46,0.60,0.60,0.61,0.39,0.54,0.54,0.65,"",10,3.7,363,10.3,332,9.2,294,8.1,9592072,15.3,5120063,12.5,129581,30.2,75,5.6
"55141","5","54","74","0","2024","1","",113,780,799,804,14590547,6671891,100489,1413,"",0.38,0.32,0.32,0.32,0.26,0.26,0.30,0.81,"",9,8.7,-85,-9.8,-75,-8.6,-76,-8.6,434250,3.1,152468,2.3,3264,3.4,166,13.3
"55999","3","54","74","0","2024","1","",5,5,5,5,135200,28000,553,2080,"",1.70,0.33,0.33,0.32,0.30,0.53,0.91,0.93,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55999","5","54","74","0","2024","1","",6926,16803,16950,17130,562091252,220525889,4613632,2549,"",1.74,2.22,2.21,2.23,1.65,1.61,1.79,0.74,"",2199,46.5,3136,22.9,3331,24.5,3572,26.3,149672064,36.3,42244866,23.7,917328,24.8,219,9.4
"56000","1","54","54","0","2024","1","",9,94,96,96,2439806,0,0,1969,"",2.61,0.75,0.77,0.76,0.99,0.00,0.00,1.30,"",-1,-10.0,5,5.6,3,3.2,2,2.1,148858,6.5,0,0.0,0,0.0,53,2.8
"56000","2","54","54","0","2024","1","N",6,0,0,0,0,0,0,0,"N",3.54,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56000","3","54","54","0","2024","1","",4,35,36,35,560761,270039,2556,1221,"",1.26,0.91,0.94,0.91,0.88,2.42,4.39,0.96,"",-1,-20.0,-6,-14.6,-6,-14.3,-6,-14.6,-17909,-3.1,-30054,-10.0,-1453,-36.2,144,13.4
"56000","5","54","54","0","2024","1","",4202,11241,11379,11405,256027210,188113853,1642565,1736,"",0.98,0.59,0.59,0.59,0.53,0.65,0.66,0.89,"",93,2.3,418,3.9,451,4.1,426,3.9,23240537,10.0,16080576,9.3,123876,8.2,95,5.8
"56001","1","54","74","0","2024","1","",1,3,3,3,130622,0,0,3349,"",5.34,0.39,0.39,0.39,1.04,0.00,0.00,2.65,"",0,0.0,1,50.0,0,0.0,0,0.0,21626,19.8,0,0.0,0,0.0,205,6.5
"56001","2","54","74","0","2024","1","N",1,0,0,0,0,0,0,0,"N",10.85,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56001","5","54","74","0","2024","1","",350,1153,1172,1173,24196891,19317461,139406,1596,"",1.50,0.99,0.99,1.00,0.97,1.72,1.82,0.98,"",10,2.9,86,8.1,93,8.6,96,8.9,-64325,-0.3,2793150,16.9,24006,20.8,-141,-8.1
"56003","5","54","74","0","2024","1","",53,85,83,81,1419532,1131870,8752,1316,"",0.73,0.31,0.30,0.29,0.24,0.34,0.22,0.82,"N",-4,-7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56005","5","54","74","0","2024","1","",202,688,700,690,10862573,9871293,87624,1206,"",0.71,0.40,0.40,0.40,0.22,0.28,0.42,0.56,"",-1,-0.5,-8,-1.1,-14,-2.0,-21,-3.0,282364,2.7,160299,1.7,2744,3.2,55,4.8
"56007","1","54","74","0","2024","1","",1,4,4,4,78690,0,0,1513,"",12.85,1.44,1.46,1.43,1.54,0.00,0.00,1.07,"",0,0.0,1,33.3,1,33.3,1,33.3,13248,20.2,0,0.0,0,0.0,-165,-9.8
"56007","3","54","74","0","2024","1","N",1,0,0,0,0,0,0,0,"N",13.95,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56007","5","54","74","0","2024","1","",51,124,124,139,2211061,1894581,34016,1318,"",0.53,0.29,0.29,0.33,0.22,0.31,0.51,0.72,"",6,13.3,16,14.8,11,9.7,24,20.9,346273,18.6,363721,23.8,3154,10.2,37,2.9
"56009","5","54","74","0","2024","1","",61,138,148,142,2346147,2120560,38628,1265,"",0.65,0.32,0.34,0.32,0.19,0.28,0.57,0.60,"N",12,24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56011","5","54","74","0","2024","1","",46,91,92,91,2562457,1783066,11923,2158,"",0.91,0.51,0.51,0.51,0.62,0.62,0.36,1.21,"",3,7.0,7,8.3,5,5.7,4,4.6,475497,22.8,186307,11.7,3022,34.0,291,15.6
"56013","1","54","74","0","2024","1","",1,16,16,16,393747,0,0,1893,"",4.77,2.30,2.30,2.29,3.56,0.00,0.00,1.55,"",0,0.0,-3,-15.8,-2,-11.1,-2,-11.1,-64635,-14.1,0,0.0,0,0.0,-30,-1.6
"56013","3","54","74","0","2024","1","N",1,0,0,0,0,0,0,0,"N",5.18,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56013","5","54","74","0","2024","1","",183,478,486,483,8306794,7057554,70905,1325,"",0.70,0.45,0.46,0.45,0.38,0.54,0.63,0.84,"",0,0.0,35,7.9,26,5.7,22,4.8,222223,2.7,668566,10.5,15673,28.4,-43,-3.1
"56015","5","54","74","0","2024","1","N",46,0,0,0,0,0,0,0,"N",0.66,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56017","5","54","74","0","2024","1","",29,61,62,64,916807,754602,8749,1131,"",0.79,0.47,0.47,0.48,0.37,0.58,1.18,0.79,"",-2,-6.5,-6,-9.0,-6,-8.8,-1,-1.5,37681,4.3,12910,1.7,-4313,-33.0,117,11.5
"56019","5","54","74","0","2024","1","",67,149,155,164,2706115,2519479,15283,1334,"",0.89,0.66,0.70,0.74,0.62,1.06,0.76,0.89,"",5,8.1,-9,-5.7,-8,-4.9,0,0.0,28795,1.1,116383,4.8,1673,12.3,60,4.7
"56021","1","54","74","0","2024","1","",4,50,51,53,1138119,0,0,1705,"",7.50,2.31,2.35,2.44,2.70,0.00,0.00,1.14,"",-1,-20.0,6,13.6,4,8.5,5,10.4,183843,19.3,0,0.0,0,0.0,121,7.6
"56021","2","54","74","0","2024","1","N",2,0,0,0,0,0,0,0,"N",7.62,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56021","5","54","74","0","2024","1","",863,2258,2249,2312,52443080,40867475,307565,1775,"",1.30,0.68,0.68,0.70,0.63,0.94,0.88,0.92,"",29,3.5,112,5.2,91,4.2,130,6.0,6894767,15.1,4121965,11.2,5576,1.8,154,9.5
"56023","5","54","74","0","2024","1","",166,269,270,270,5772837,4154281,47123,1647,"",0.98,0.55,0.55,0.55,0.47,0.53,1.00,0.86,"",9,5.7,28,11.6,27,11.1,22,8.9,728835,14.4,645677,18.4,15739,50.1,57,3.6
